# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_teddy.bag'
# timestamp tx ty tz qx qy qz qw
1341841887.1650 -2.2733 -0.8137 1.5917 0.8247 -0.2744 0.1282 -0.4776
1341841887.1750 -2.2739 -0.8124 1.5916 0.8244 -0.2761 0.1286 -0.4771
1341841887.1850 -2.2747 -0.8112 1.5915 0.8247 -0.2773 0.1286 -0.4758
1341841887.1951 -2.2754 -0.8095 1.5913 0.8249 -0.2782 0.1292 -0.4748
1341841887.2050 -2.2762 -0.8080 1.5912 0.8254 -0.2789 0.1288 -0.4736
1341841887.2150 -2.2767 -0.8064 1.5912 0.8267 -0.2786 0.1279 -0.4717
1341841887.2250 -2.2772 -0.8046 1.5913 0.8271 -0.2782 0.1277 -0.4713
1341841887.2354 -2.2780 -0.8032 1.5915 0.8275 -0.2787 0.1273 -0.4705
1341841887.2465 -2.2791 -0.8016 1.5913 0.8279 -0.2792 0.1270 -0.4695
1341841887.2557 -2.2803 -0.8000 1.5917 0.8280 -0.2793 0.1267 -0.4694
1341841887.2692 -2.2812 -0.7981 1.5921 0.8275 -0.2799 0.1268 -0.4700
1341841887.2750 -2.2822 -0.7963 1.5926 0.8268 -0.2801 0.1265 -0.4711
1341841887.2851 -2.2834 -0.7942 1.5931 0.8259 -0.2797 0.1251 -0.4733
1341841887.2951 -2.2846 -0.7921 1.5937 0.8258 -0.2785 0.1235 -0.4745
1341841887.3050 -2.2855 -0.7901 1.5946 0.8258 -0.2770 0.1218 -0.4759
1341841887.3165 -2.2869 -0.7883 1.5948 0.8268 -0.2765 0.1202 -0.4749
1341841887.3252 -2.2881 -0.7865 1.5953 0.8265 -0.2756 0.1179 -0.4766
1341841887.3351 -2.2893 -0.7846 1.5955 0.8271 -0.2760 0.1171 -0.4755
1341841887.3459 -2.2901 -0.7829 1.5959 0.8270 -0.2762 0.1161 -0.4758
1341841887.3552 -2.2909 -0.7809 1.5963 0.8264 -0.2772 0.1155 -0.4763
1341841887.3681 -2.2918 -0.7789 1.5967 0.8258 -0.2785 0.1150 -0.4768
1341841887.3750 -2.2927 -0.7767 1.5971 0.8246 -0.2806 0.1141 -0.4779
1341841887.3850 -2.2940 -0.7750 1.5975 0.8243 -0.2820 0.1124 -0.4778
1341841887.3950 -2.2949 -0.7728 1.5980 0.8232 -0.2836 0.1107 -0.4792
1341841887.4051 -2.2959 -0.7704 1.5985 0.8225 -0.2845 0.1093 -0.4803
1341841887.4150 -2.2970 -0.7682 1.5989 0.8222 -0.2848 0.1071 -0.4810
1341841887.4251 -2.2983 -0.7660 1.5989 0.8229 -0.2849 0.1048 -0.4803
1341841887.4350 -2.2996 -0.7636 1.5991 0.8228 -0.2859 0.1041 -0.4800
1341841887.4450 -2.3003 -0.7613 1.5993 0.8225 -0.2860 0.1044 -0.4804
1341841887.4553 -2.3010 -0.7588 1.5993 0.8220 -0.2866 0.1048 -0.4809
1341841887.4651 -2.3015 -0.7564 1.5993 0.8217 -0.2871 0.1061 -0.4808
1341841887.4750 -2.3022 -0.7538 1.5994 0.8214 -0.2883 0.1074 -0.4803
1341841887.4850 -2.3026 -0.7512 1.5995 0.8212 -0.2892 0.1088 -0.4798
1341841887.4950 -2.3034 -0.7486 1.5994 0.8211 -0.2911 0.1089 -0.4787
1341841887.5050 -2.3040 -0.7461 1.5995 0.8205 -0.2924 0.1097 -0.4788
1341841887.5150 -2.3047 -0.7433 1.5998 0.8199 -0.2939 0.1105 -0.4787
1341841887.5250 -2.3055 -0.7407 1.5999 0.8195 -0.2947 0.1109 -0.4788
1341841887.5350 -2.3060 -0.7380 1.6002 0.8185 -0.2953 0.1123 -0.4799
1341841887.5451 -2.3072 -0.7354 1.6001 0.8187 -0.2963 0.1135 -0.4787
1341841887.5550 -2.3076 -0.7327 1.6002 0.8197 -0.2946 0.1153 -0.4774
1341841887.5651 -2.3077 -0.7304 1.6009 0.8209 -0.2918 0.1178 -0.4765
1341841887.5751 -2.3088 -0.7279 1.6008 0.8216 -0.2912 0.1195 -0.4752
1341841887.5851 -2.3100 -0.7251 1.6010 0.8217 -0.2919 0.1191 -0.4747
1341841887.5951 -2.3115 -0.7224 1.6008 0.8223 -0.2916 0.1197 -0.4738
1341841887.6053 -2.3134 -0.7198 1.6006 0.8220 -0.2942 0.1185 -0.4730
1341841887.6150 -2.3145 -0.7176 1.6010 0.8222 -0.2937 0.1182 -0.4731
1341841887.6250 -2.3157 -0.7151 1.6013 0.8220 -0.2939 0.1188 -0.4732
1341841887.6350 -2.3171 -0.7128 1.6014 0.8218 -0.2943 0.1203 -0.4728
1341841887.6465 -2.3178 -0.7104 1.6016 0.8219 -0.2933 0.1231 -0.4725
1341841887.6550 -2.3199 -0.7080 1.6014 0.8212 -0.2951 0.1251 -0.4721
1341841887.6650 -2.3211 -0.7057 1.6013 0.8215 -0.2943 0.1266 -0.4717
1341841887.6750 -2.3222 -0.7030 1.6012 0.8213 -0.2932 0.1288 -0.4721
1341841887.6850 -2.3237 -0.7005 1.6011 0.8221 -0.2930 0.1300 -0.4705
1341841887.6950 -2.3251 -0.6982 1.6011 0.8230 -0.2926 0.1302 -0.4692
1341841887.7050 -2.3267 -0.6954 1.6009 0.8231 -0.2930 0.1302 -0.4686
1341841887.7180 -2.3281 -0.6932 1.6009 0.8235 -0.2931 0.1305 -0.4678
1341841887.7250 -2.3295 -0.6904 1.6008 0.8235 -0.2929 0.1308 -0.4679
1341841887.7351 -2.3308 -0.6878 1.6008 0.8233 -0.2926 0.1313 -0.4683
1341841887.7451 -2.3324 -0.6855 1.6008 0.8232 -0.2929 0.1321 -0.4681
1341841887.7550 -2.3334 -0.6826 1.6008 0.8220 -0.2926 0.1337 -0.4698
1341841887.7650 -2.3346 -0.6799 1.6008 0.8217 -0.2926 0.1354 -0.4700
1341841887.7751 -2.3359 -0.6768 1.6005 0.8207 -0.2931 0.1375 -0.4708
1341841887.7850 -2.3367 -0.6738 1.6007 0.8196 -0.2928 0.1401 -0.4722
1341841887.7950 -2.3380 -0.6710 1.6001 0.8195 -0.2934 0.1420 -0.4713
1341841887.8050 -2.3394 -0.6681 1.5996 0.8200 -0.2951 0.1440 -0.4688
1341841887.8151 -2.3405 -0.6653 1.5992 0.8204 -0.2953 0.1453 -0.4675
1341841887.8250 -2.3419 -0.6623 1.5988 0.8210 -0.2963 0.1464 -0.4655
1341841887.8350 -2.3431 -0.6591 1.5984 0.8209 -0.2975 0.1477 -0.4646
1341841887.8450 -2.3448 -0.6557 1.5976 0.8213 -0.2976 0.1490 -0.4633
1341841887.8550 -2.3466 -0.6526 1.5970 0.8207 -0.2981 0.1512 -0.4634
1341841887.8650 -2.3479 -0.6496 1.5968 0.8213 -0.2977 0.1520 -0.4623
1341841887.8750 -2.3498 -0.6468 1.5967 0.8222 -0.2981 0.1524 -0.4602
1341841887.8850 -2.3515 -0.6435 1.5969 0.8222 -0.2982 0.1532 -0.4599
1341841887.8950 -2.3534 -0.6407 1.5971 0.8224 -0.2984 0.1540 -0.4593
1341841887.9050 -2.3561 -0.6382 1.5973 0.8229 -0.2991 0.1544 -0.4578
1341841887.9150 -2.3581 -0.6355 1.5979 0.8233 -0.2987 0.1544 -0.4573
1341841887.9250 -2.3605 -0.6327 1.5984 0.8230 -0.2992 0.1551 -0.4574
1341841887.9351 -2.3625 -0.6302 1.5990 0.8239 -0.2985 0.1556 -0.4559
1341841887.9450 -2.3647 -0.6273 1.5998 0.8244 -0.2985 0.1559 -0.4550
1341841887.9550 -2.3669 -0.6247 1.6005 0.8244 -0.2982 0.1565 -0.4549
1341841887.9650 -2.3696 -0.6223 1.6015 0.8247 -0.2986 0.1571 -0.4539
1341841887.9750 -2.3716 -0.6199 1.6028 0.8251 -0.2980 0.1579 -0.4534
1341841887.9850 -2.3740 -0.6174 1.6040 0.8248 -0.2984 0.1580 -0.4536
1341841887.9950 -2.3762 -0.6150 1.6055 0.8243 -0.2988 0.1590 -0.4539
1341841888.0050 -2.3790 -0.6129 1.6069 0.8244 -0.2988 0.1586 -0.4538
1341841888.0150 -2.3809 -0.6110 1.6083 0.8232 -0.2994 0.1606 -0.4549
1341841888.0250 -2.3831 -0.6089 1.6099 0.8213 -0.3010 0.1634 -0.4561
1341841888.0352 -2.3848 -0.6069 1.6121 0.8209 -0.2991 0.1658 -0.4574
1341841888.0510 -2.3874 -0.6052 1.6142 0.8211 -0.2993 0.1662 -0.4567
1341841888.0550 -2.3897 -0.6031 1.6158 0.8188 -0.3004 0.1686 -0.4592
1341841888.0650 -2.3921 -0.6015 1.6177 0.8183 -0.2994 0.1702 -0.4603
1341841888.0750 -2.3955 -0.5999 1.6193 0.8184 -0.3000 0.1688 -0.4602
1341841888.0850 -2.3979 -0.5983 1.6210 0.8180 -0.2996 0.1686 -0.4612
1341841888.0950 -2.4009 -0.5964 1.6229 0.8171 -0.3002 0.1684 -0.4625
1341841888.1050 -2.4033 -0.5949 1.6248 0.8167 -0.3000 0.1687 -0.4633
1341841888.1150 -2.4057 -0.5932 1.6268 0.8158 -0.3004 0.1689 -0.4644
1341841888.1250 -2.4083 -0.5917 1.6285 0.8145 -0.3010 0.1693 -0.4662
1341841888.1350 -2.4112 -0.5906 1.6301 0.8128 -0.3023 0.1714 -0.4676
1341841888.1450 -2.4132 -0.5893 1.6322 0.8116 -0.3024 0.1739 -0.4687
1341841888.1550 -2.4156 -0.5875 1.6337 0.8089 -0.3058 0.1757 -0.4704
1341841888.1650 -2.4180 -0.5863 1.6358 0.8076 -0.3072 0.1767 -0.4713
1341841888.1750 -2.4205 -0.5847 1.6378 0.8060 -0.3087 0.1766 -0.4732
1341841888.1850 -2.4229 -0.5831 1.6396 0.8036 -0.3101 0.1767 -0.4763
1341841888.1950 -2.4258 -0.5819 1.6413 0.8025 -0.3124 0.1760 -0.4769
1341841888.2050 -2.4277 -0.5802 1.6433 0.8016 -0.3127 0.1751 -0.4785
1341841888.2151 -2.4301 -0.5787 1.6447 0.7999 -0.3134 0.1751 -0.4810
1341841888.2250 -2.4330 -0.5770 1.6461 0.7985 -0.3172 0.1739 -0.4811
1341841888.2350 -2.4353 -0.5757 1.6477 0.7977 -0.3188 0.1747 -0.4811
1341841888.2450 -2.4371 -0.5741 1.6494 0.7965 -0.3200 0.1761 -0.4819
1341841888.2554 -2.4391 -0.5726 1.6509 0.7955 -0.3220 0.1775 -0.4817
1341841888.2650 -2.4415 -0.5710 1.6522 0.7933 -0.3253 0.1778 -0.4830
1341841888.2750 -2.4434 -0.5693 1.6538 0.7915 -0.3276 0.1782 -0.4843
1341841888.2851 -2.4453 -0.5676 1.6553 0.7895 -0.3300 0.1781 -0.4859
1341841888.2950 -2.4471 -0.5659 1.6568 0.7874 -0.3322 0.1783 -0.4878
1341841888.3050 -2.4492 -0.5641 1.6581 0.7844 -0.3370 0.1773 -0.4896
1341841888.3151 -2.4512 -0.5630 1.6602 0.7864 -0.3419 0.1737 -0.4843
1341841888.3251 -2.4527 -0.5614 1.6613 0.7848 -0.3443 0.1736 -0.4852
1341841888.3350 -2.4541 -0.5597 1.6623 0.7840 -0.3462 0.1732 -0.4853
1341841888.3450 -2.4556 -0.5578 1.6632 0.7822 -0.3483 0.1730 -0.4867
1341841888.3550 -2.4568 -0.5559 1.6640 0.7808 -0.3505 0.1723 -0.4877
1341841888.3650 -2.4578 -0.5543 1.6647 0.7795 -0.3531 0.1718 -0.4881
1341841888.3750 -2.4592 -0.5522 1.6652 0.7785 -0.3560 0.1700 -0.4882
1341841888.3850 -2.4601 -0.5504 1.6656 0.7771 -0.3592 0.1692 -0.4883
1341841888.3950 -2.4611 -0.5488 1.6658 0.7763 -0.3620 0.1690 -0.4876
1341841888.4050 -2.4617 -0.5468 1.6658 0.7737 -0.3649 0.1707 -0.4890
1341841888.4151 -2.4622 -0.5450 1.6659 0.7724 -0.3669 0.1720 -0.4891
1341841888.4250 -2.4628 -0.5435 1.6660 0.7717 -0.3697 0.1732 -0.4876
1341841888.4356 -2.4635 -0.5414 1.6660 0.7696 -0.3730 0.1750 -0.4878
1341841888.4450 -2.4642 -0.5398 1.6661 0.7686 -0.3747 0.1763 -0.4875
1341841888.4550 -2.4651 -0.5383 1.6661 0.7680 -0.3754 0.1774 -0.4877
1341841888.4650 -2.4655 -0.5365 1.6663 0.7657 -0.3758 0.1792 -0.4902
1341841888.4750 -2.4661 -0.5348 1.6665 0.7644 -0.3758 0.1807 -0.4917
1341841888.4850 -2.4665 -0.5331 1.6666 0.7624 -0.3766 0.1830 -0.4934
1341841888.4950 -2.4669 -0.5317 1.6667 0.7613 -0.3770 0.1852 -0.4940
1341841888.5050 -2.4670 -0.5304 1.6666 0.7596 -0.3774 0.1889 -0.4949
1341841888.5151 -2.4674 -0.5285 1.6664 0.7578 -0.3775 0.1927 -0.4961
1341841888.5250 -2.4677 -0.5268 1.6663 0.7566 -0.3787 0.1959 -0.4957
1341841888.5359 -2.4682 -0.5253 1.6658 0.7557 -0.3796 0.1988 -0.4952
1341841888.5451 -2.4686 -0.5237 1.6652 0.7542 -0.3810 0.2013 -0.4955
1341841888.5550 -2.4691 -0.5224 1.6649 0.7541 -0.3824 0.2027 -0.4940
1341841888.5651 -2.4689 -0.5207 1.6650 0.7532 -0.3813 0.2050 -0.4951
1341841888.5750 -2.4695 -0.5194 1.6646 0.7519 -0.3827 0.2066 -0.4955
1341841888.5850 -2.4699 -0.5177 1.6643 0.7508 -0.3840 0.2075 -0.4958
1341841888.5950 -2.4703 -0.5161 1.6639 0.7500 -0.3843 0.2085 -0.4964
1341841888.6065 -2.4708 -0.5145 1.6637 0.7484 -0.3845 0.2101 -0.4979
1341841888.6150 -2.4714 -0.5127 1.6635 0.7467 -0.3847 0.2114 -0.4997
1341841888.6251 -2.4720 -0.5109 1.6634 -0.7448 0.3841 -0.2133 0.5021
1341841888.6350 -2.4727 -0.5091 1.6631 -0.7433 0.3847 -0.2145 0.5034
1341841888.6450 -2.4733 -0.5073 1.6625 -0.7414 0.3844 -0.2166 0.5057
1341841888.6551 -2.4740 -0.5056 1.6618 -0.7405 0.3852 -0.2182 0.5056
1341841888.6650 -2.4748 -0.5038 1.6611 -0.7399 0.3856 -0.2193 0.5057
1341841888.6750 -2.4750 -0.5019 1.6603 -0.7391 0.3853 -0.2211 0.5065
1341841888.6853 -2.4758 -0.5003 1.6590 -0.7390 0.3851 -0.2227 0.5060
1341841888.6951 -2.4764 -0.4988 1.6579 -0.7391 0.3858 -0.2238 0.5048
1341841888.7050 -2.4769 -0.4972 1.6568 -0.7382 0.3866 -0.2255 0.5047
1341841888.7156 -2.4774 -0.4955 1.6555 -0.7373 0.3878 -0.2266 0.5047
1341841888.7250 -2.4780 -0.4940 1.6541 -0.7367 0.3898 -0.2279 0.5034
1341841888.7350 -2.4783 -0.4923 1.6529 -0.7348 0.3924 -0.2294 0.5035
1341841888.7450 -2.4788 -0.4909 1.6515 -0.7333 0.3943 -0.2307 0.5036
1341841888.7550 -2.4791 -0.4893 1.6499 -0.7315 0.3964 -0.2323 0.5038
1341841888.7649 -2.4796 -0.4881 1.6482 -0.7321 0.3975 -0.2335 0.5014
1341841888.7750 -2.4797 -0.4862 1.6469 -0.7296 0.4009 -0.2364 0.5011
1341841888.7850 -2.4798 -0.4847 1.6450 0.7285 -0.4028 0.2398 -0.4996
1341841888.7950 -2.4798 -0.4832 1.6433 0.7286 -0.4041 0.2423 -0.4971
1341841888.8050 -2.4800 -0.4819 1.6413 0.7287 -0.4059 0.2450 -0.4942
1341841888.8156 -2.4804 -0.4807 1.6395 0.7287 -0.4079 0.2469 -0.4916
1341841888.8250 -2.4805 -0.4790 1.6378 0.7276 -0.4104 0.2490 -0.4901
1341841888.8351 -2.4808 -0.4775 1.6360 0.7264 -0.4127 0.2504 -0.4893
1341841888.8450 -2.4810 -0.4757 1.6343 0.7245 -0.4155 0.2513 -0.4892
1341841888.8550 -2.4815 -0.4742 1.6328 0.7238 -0.4183 0.2508 -0.4881
1341841888.8651 -2.4820 -0.4728 1.6311 0.7222 -0.4217 0.2509 -0.4874
1341841888.8750 -2.4822 -0.4709 1.6296 0.7191 -0.4253 0.2521 -0.4884
1341841888.8850 -2.4826 -0.4694 1.6279 0.7174 -0.4279 0.2532 -0.4880
1341841888.8971 -2.4830 -0.4677 1.6263 0.7157 -0.4302 0.2550 -0.4876
1341841888.9050 -2.4833 -0.4661 1.6245 0.7145 -0.4321 0.2573 -0.4863
1341841888.9150 -2.4838 -0.4647 1.6229 0.7139 -0.4354 0.2595 -0.4831
1341841888.9250 -2.4842 -0.4632 1.6212 0.7128 -0.4385 0.2623 -0.4804
1341841888.9350 -2.4844 -0.4619 1.6193 0.7116 -0.4413 0.2655 -0.4779
1341841888.9450 -2.4851 -0.4604 1.6175 0.7107 -0.4455 0.2668 -0.4746
1341841888.9550 -2.4862 -0.4589 1.6158 0.7098 -0.4488 0.2672 -0.4726
1341841888.9651 -2.4871 -0.4570 1.6142 0.7079 -0.4533 0.2681 -0.4707
1341841888.9751 -2.4887 -0.4551 1.6129 0.7063 -0.4572 0.2672 -0.4697
1341841888.9855 -2.4901 -0.4530 1.6117 0.7034 -0.4607 0.2664 -0.4712
1341841888.9954 -2.4916 -0.4508 1.6107 0.7021 -0.4627 0.2641 -0.4725
1341841889.0050 -2.4937 -0.4487 1.6097 0.7009 -0.4653 0.2617 -0.4730
1341841889.0151 -2.4957 -0.4467 1.6087 0.6996 -0.4674 0.2598 -0.4739
1341841889.0253 -2.4978 -0.4444 1.6077 0.6987 -0.4691 0.2584 -0.4743
1341841889.0350 -2.4999 -0.4421 1.6068 0.6976 -0.4716 0.2577 -0.4739
1341841889.0450 -2.5018 -0.4395 1.6057 0.6962 -0.4737 0.2586 -0.4732
1341841889.0550 -2.5041 -0.4370 1.6045 0.6951 -0.4776 0.2587 -0.4710
1341841889.0651 -2.5064 -0.4349 1.6031 0.6945 -0.4802 0.2596 -0.4686
1341841889.0750 -2.5087 -0.4325 1.6020 0.6940 -0.4826 0.2598 -0.4668
1341841889.0850 -2.5112 -0.4299 1.6009 0.6937 -0.4843 0.2591 -0.4660
1341841889.0950 -2.5139 -0.4274 1.5999 0.6941 -0.4859 0.2578 -0.4645
1341841889.1050 -2.5165 -0.4245 1.5988 0.6934 -0.4869 0.2561 -0.4652
1341841889.1151 -2.5195 -0.4218 1.5978 0.6940 -0.4877 0.2532 -0.4651
1341841889.1250 -2.5222 -0.4189 1.5966 0.6940 -0.4890 0.2502 -0.4654
1341841889.1351 -2.5251 -0.4159 1.5954 0.6942 -0.4903 0.2480 -0.4650
1341841889.1450 -2.5279 -0.4126 1.5942 0.6939 -0.4920 0.2461 -0.4647
1341841889.1551 -2.5309 -0.4094 1.5929 0.6938 -0.4939 0.2451 -0.4632
1341841889.1650 -2.5337 -0.4059 1.5914 0.6931 -0.4956 0.2454 -0.4624
1341841889.1760 -2.5365 -0.4026 1.5901 0.6936 -0.4975 0.2444 -0.4602
1341841889.1851 -2.5394 -0.3988 1.5889 0.6931 -0.4997 0.2444 -0.4584
1341841889.1950 -2.5418 -0.3949 1.5875 0.6927 -0.5011 0.2435 -0.4580
1341841889.2053 -2.5445 -0.3913 1.5865 0.6927 -0.5019 0.2438 -0.4570
1341841889.2151 -2.5469 -0.3877 1.5856 0.6930 -0.5017 0.2434 -0.4570
1341841889.2250 -2.5492 -0.3834 1.5845 0.6925 -0.5012 0.2438 -0.4580
1341841889.2350 -2.5518 -0.3796 1.5837 0.6930 -0.5002 0.2454 -0.4575
1341841889.2450 -2.5539 -0.3756 1.5826 0.6936 -0.4992 0.2470 -0.4568
1341841889.2550 -2.5564 -0.3712 1.5816 0.6944 -0.4979 0.2490 -0.4560
1341841889.2650 -2.5584 -0.3670 1.5802 0.6956 -0.4963 0.2511 -0.4548
1341841889.2750 -2.5605 -0.3628 1.5790 0.6966 -0.4951 0.2528 -0.4536
1341841889.2851 -2.5625 -0.3589 1.5777 0.6985 -0.4942 0.2533 -0.4513
1341841889.2950 -2.5647 -0.3548 1.5763 0.6991 -0.4935 0.2545 -0.4504
1341841889.3050 -2.5665 -0.3508 1.5749 0.7003 -0.4926 0.2551 -0.4493
1341841889.3151 -2.5685 -0.3470 1.5734 0.7007 -0.4931 0.2556 -0.4478
1341841889.3250 -2.5703 -0.3433 1.5718 0.7017 -0.4927 0.2553 -0.4468
1341841889.3350 -2.5727 -0.3393 1.5703 0.7018 -0.4930 0.2567 -0.4456
1341841889.3452 -2.5746 -0.3355 1.5686 0.7021 -0.4928 0.2579 -0.4447
1341841889.3551 -2.5765 -0.3315 1.5670 0.7023 -0.4929 0.2597 -0.4431
1341841889.3650 -2.5782 -0.3277 1.5654 0.7029 -0.4923 0.2615 -0.4418
1341841889.3750 -2.5804 -0.3237 1.5638 0.7034 -0.4923 0.2631 -0.4400
1341841889.3851 -2.5818 -0.3199 1.5623 0.7040 -0.4918 0.2649 -0.4385
1341841889.3951 -2.5840 -0.3160 1.5608 0.7042 -0.4918 0.2664 -0.4374
1341841889.4050 -2.5854 -0.3124 1.5593 0.7044 -0.4913 0.2685 -0.4362
1341841889.4150 -2.5873 -0.3086 1.5581 0.7046 -0.4912 0.2701 -0.4352
1341841889.4250 -2.5884 -0.3052 1.5568 0.7039 -0.4909 0.2729 -0.4348
1341841889.4350 -2.5899 -0.3018 1.5556 0.7034 -0.4910 0.2760 -0.4336
1341841889.4451 -2.5910 -0.2989 1.5543 0.7031 -0.4896 0.2807 -0.4326
1341841889.4550 -2.5930 -0.2955 1.5533 0.7028 -0.4898 0.2846 -0.4304
1341841889.4650 -2.5940 -0.2927 1.5523 0.7025 -0.4886 0.2886 -0.4295
1341841889.4750 -2.5954 -0.2899 1.5513 0.7021 -0.4880 0.2918 -0.4288
1341841889.4851 -2.5967 -0.2871 1.5506 0.7013 -0.4887 0.2939 -0.4278
1341841889.4950 -2.5975 -0.2848 1.5499 0.7004 -0.4888 0.2955 -0.4280
1341841889.5050 -2.5990 -0.2823 1.5492 0.6994 -0.4906 0.2969 -0.4265
1341841889.5150 -2.5998 -0.2801 1.5487 0.6979 -0.4917 0.2985 -0.4267
1341841889.5250 -2.6011 -0.2778 1.5482 0.6961 -0.4941 0.3005 -0.4254
1341841889.5350 -2.6019 -0.2760 1.5476 0.6945 -0.4956 0.3036 -0.4240
1341841889.5450 -2.6031 -0.2741 1.5469 0.6924 -0.4966 0.3082 -0.4230
1341841889.5550 -2.6041 -0.2723 1.5462 0.6913 -0.4982 0.3112 -0.4208
1341841889.5650 -2.6061 -0.2705 1.5453 0.6922 -0.4997 0.3118 -0.4171
1341841889.5750 -2.6064 -0.2686 1.5449 0.6902 -0.5014 0.3157 -0.4153
1341841889.5850 -2.6077 -0.2673 1.5444 0.6910 -0.5019 0.3171 -0.4124
1341841889.5950 -2.6086 -0.2654 1.5437 0.6899 -0.5031 0.3191 -0.4114
1341841889.6050 -2.6096 -0.2639 1.5434 0.6897 -0.5042 0.3201 -0.4095
1341841889.6150 -2.6110 -0.2622 1.5430 0.6899 -0.5054 0.3207 -0.4072
1341841889.6250 -2.6119 -0.2608 1.5425 0.6895 -0.5067 0.3216 -0.4056
1341841889.6350 -2.6131 -0.2594 1.5420 0.6891 -0.5077 0.3226 -0.4041
1341841889.6464 -2.6141 -0.2580 1.5418 0.6883 -0.5087 0.3239 -0.4032
1341841889.6550 -2.6153 -0.2569 1.5417 0.6879 -0.5102 0.3238 -0.4019
1341841889.6650 -2.6164 -0.2558 1.5417 0.6866 -0.5116 0.3249 -0.4016
1341841889.6761 -2.6178 -0.2545 1.5418 0.6854 -0.5138 0.3249 -0.4010
1341841889.6870 -2.6191 -0.2530 1.5419 0.6837 -0.5149 0.3264 -0.4012
1341841889.6950 -2.6203 -0.2517 1.5421 0.6818 -0.5155 0.3289 -0.4016
1341841889.7050 -2.6215 -0.2506 1.5420 0.6809 -0.5159 0.3307 -0.4011
1341841889.7150 -2.6228 -0.2497 1.5420 0.6804 -0.5169 0.3315 -0.4000
1341841889.7250 -2.6239 -0.2486 1.5420 0.6799 -0.5172 0.3333 -0.3990
1341841889.7350 -2.6253 -0.2474 1.5422 0.6797 -0.5179 0.3340 -0.3978
1341841889.7450 -2.6266 -0.2465 1.5423 0.6795 -0.5189 0.3341 -0.3967
1341841889.7550 -2.6278 -0.2458 1.5423 0.6791 -0.5204 0.3338 -0.3957
1341841889.7650 -2.6292 -0.2449 1.5425 0.6781 -0.5224 0.3335 -0.3951
1341841889.7750 -2.6306 -0.2440 1.5428 0.6767 -0.5251 0.3327 -0.3945
1341841889.7850 -2.6320 -0.2432 1.5436 0.6748 -0.5266 0.3332 -0.3954
1341841889.7950 -2.6335 -0.2423 1.5443 0.6727 -0.5283 0.3335 -0.3964
1341841889.8050 -2.6348 -0.2416 1.5450 0.6707 -0.5294 0.3347 -0.3974
1341841889.8150 -2.6361 -0.2408 1.5457 0.6683 -0.5295 0.3376 -0.3987
1341841889.8251 -2.6372 -0.2404 1.5464 0.6666 -0.5301 0.3399 -0.3989
1341841889.8350 -2.6396 -0.2399 1.5467 0.6683 -0.5301 0.3393 -0.3964
1341841889.8450 -2.6410 -0.2393 1.5472 0.6679 -0.5313 0.3392 -0.3957
1341841889.8551 -2.6425 -0.2385 1.5477 0.6677 -0.5320 0.3395 -0.3948
1341841889.8650 -2.6439 -0.2378 1.5482 0.6680 -0.5329 0.3383 -0.3942
1341841889.8750 -2.6456 -0.2371 1.5485 0.6684 -0.5344 0.3361 -0.3933
1341841889.8854 -2.6470 -0.2365 1.5489 0.6677 -0.5364 0.3347 -0.3929
1341841889.8950 -2.6487 -0.2356 1.5494 0.6667 -0.5391 0.3330 -0.3925
1341841889.9050 -2.6502 -0.2348 1.5501 0.6647 -0.5411 0.3330 -0.3931
1341841889.9150 -2.6521 -0.2339 1.5506 0.6634 -0.5437 0.3318 -0.3927
1341841889.9251 -2.6539 -0.2329 1.5511 0.6619 -0.5457 0.3316 -0.3926
1341841889.9350 -2.6554 -0.2319 1.5517 0.6602 -0.5458 0.3334 -0.3938
1341841889.9450 -2.6574 -0.2308 1.5522 0.6600 -0.5456 0.3339 -0.3940
1341841889.9550 -2.6591 -0.2297 1.5527 0.6604 -0.5444 0.3349 -0.3942
1341841889.9651 -2.6607 -0.2284 1.5531 0.6607 -0.5431 0.3357 -0.3947
1341841889.9750 -2.6624 -0.2271 1.5537 0.6606 -0.5415 0.3376 -0.3954
1341841889.9850 -2.6639 -0.2260 1.5542 0.6603 -0.5404 0.3398 -0.3955
1341841889.9950 -2.6653 -0.2250 1.5545 0.6594 -0.5406 0.3418 -0.3953
1341841890.0050 -2.6664 -0.2236 1.5553 0.6571 -0.5396 0.3457 -0.3969
1341841890.0150 -2.6679 -0.2224 1.5558 0.6554 -0.5407 0.3474 -0.3967
1341841890.0250 -2.6695 -0.2213 1.5561 0.6543 -0.5425 0.3475 -0.3960
1341841890.0350 -2.6706 -0.2200 1.5566 0.6527 -0.5429 0.3488 -0.3969
1341841890.0450 -2.6719 -0.2188 1.5571 0.6519 -0.5441 0.3482 -0.3971
1341841890.0550 -2.6732 -0.2176 1.5574 0.6515 -0.5457 0.3468 -0.3968
1341841890.0650 -2.6744 -0.2161 1.5579 0.6510 -0.5479 0.3453 -0.3960
1341841890.0750 -2.6756 -0.2147 1.5582 0.6507 -0.5502 0.3444 -0.3940
1341841890.0850 -2.6779 -0.2130 1.5587 0.6506 -0.5546 0.3428 -0.3895
1341841890.0950 -2.6777 -0.2119 1.5588 0.6487 -0.5551 0.3449 -0.3900
1341841890.1050 -2.6787 -0.2100 1.5592 0.6471 -0.5572 0.3460 -0.3887
1341841890.1150 -2.6797 -0.2080 1.5598 0.6458 -0.5585 0.3476 -0.3876
