# ground truth trajectory
# file: 'rgbd_dataset_freiburg3_nostructure_texture_near_withloop.bag'
# timestamp tx ty tz qx qy qz qw
1341840091.2792 -2.6192 2.2973 1.0729 -0.0780 0.9531 -0.2923 0.0113
1341840091.2892 -2.6157 2.2986 1.0729 -0.0776 0.9529 -0.2930 0.0120
1341840091.2992 -2.6120 2.2997 1.0729 -0.0765 0.9525 -0.2946 0.0121
1341840091.3092 -2.6086 2.3009 1.0728 -0.0761 0.9523 -0.2953 0.0117
1341840091.3195 -2.6054 2.3019 1.0730 -0.0764 0.9526 -0.2943 0.0113
1341840091.3292 -2.6018 2.3031 1.0728 -0.0761 0.9527 -0.2941 0.0111
1341840091.3393 -2.5984 2.3042 1.0728 -0.0762 0.9529 -0.2932 0.0107
1341840091.3492 -2.5952 2.3054 1.0727 -0.0763 0.9529 -0.2933 0.0097
1341840091.3592 -2.5918 2.3066 1.0726 -0.0771 0.9531 -0.2925 0.0096
1341840091.3693 -2.5884 2.3076 1.0727 -0.0764 0.9531 -0.2928 0.0092
1341840091.3792 -2.5852 2.3089 1.0728 -0.0761 0.9530 -0.2931 0.0096
1341840091.3892 -2.5822 2.3101 1.0730 -0.0760 0.9530 -0.2932 0.0097
1341840091.3993 -2.5787 2.3111 1.0730 -0.0754 0.9525 -0.2950 0.0107
1341840091.4092 -2.5756 2.3119 1.0730 -0.0750 0.9521 -0.2962 0.0114
1341840091.4192 -2.5721 2.3133 1.0730 -0.0733 0.9525 -0.2953 0.0122
1341840091.4293 -2.5690 2.3145 1.0729 -0.0730 0.9525 -0.2954 0.0125
1341840091.4392 -2.5661 2.3154 1.0729 -0.0729 0.9527 -0.2949 0.0127
1341840091.4496 -2.5627 2.3164 1.0729 -0.0719 0.9530 -0.2940 0.0129
1341840091.4592 -2.5599 2.3174 1.0728 -0.0719 0.9531 -0.2936 0.0129
1341840091.4692 -2.5568 2.3185 1.0728 -0.0710 0.9534 -0.2931 0.0121
1341840091.4792 -2.5540 2.3195 1.0728 -0.0704 0.9530 -0.2943 0.0120
1341840091.4892 -2.5512 2.3204 1.0725 -0.0704 0.9530 -0.2944 0.0123
1341840091.4992 -2.5485 2.3215 1.0725 -0.0701 0.9531 -0.2942 0.0125
1341840091.5092 -2.5457 2.3223 1.0724 -0.0702 0.9530 -0.2945 0.0129
1341840091.5210 -2.5427 2.3232 1.0722 -0.0687 0.9530 -0.2946 0.0133
1341840091.5317 -2.5401 2.3241 1.0722 -0.0679 0.9531 -0.2948 0.0137
1341840091.5392 -2.5371 2.3253 1.0722 -0.0677 0.9540 -0.2918 0.0140
1341840091.5493 -2.5343 2.3260 1.0721 -0.0675 0.9539 -0.2921 0.0145
1341840091.5592 -2.5316 2.3270 1.0722 -0.0672 0.9542 -0.2912 0.0144
1341840091.5693 -2.5292 2.3278 1.0721 -0.0671 0.9538 -0.2924 0.0148
1341840091.5792 -2.5265 2.3285 1.0723 -0.0673 0.9537 -0.2929 0.0147
1341840091.5893 -2.5240 2.3295 1.0722 -0.0679 0.9535 -0.2932 0.0145
1341840091.5996 -2.5218 2.3299 1.0721 -0.0680 0.9532 -0.2942 0.0137
1341840091.6092 -2.5193 2.3308 1.0721 -0.0678 0.9538 -0.2925 0.0128
1341840091.6192 -2.5170 2.3314 1.0722 -0.0681 0.9540 -0.2917 0.0119
1341840091.6292 -2.5148 2.3319 1.0721 -0.0673 0.9541 -0.2917 0.0114
1341840091.6393 -2.5122 2.3325 1.0721 -0.0664 0.9544 -0.2910 0.0114
1341840091.6492 -2.5098 2.3329 1.0721 -0.0660 0.9543 -0.2913 0.0120
1341840091.6592 -2.5074 2.3334 1.0721 -0.0646 0.9544 -0.2913 0.0128
1341840091.6693 -2.5052 2.3337 1.0721 -0.0643 0.9542 -0.2919 0.0135
1341840091.6792 -2.5030 2.3341 1.0723 -0.0638 0.9542 -0.2919 0.0142
1341840091.6893 -2.5005 2.3346 1.0722 -0.0630 0.9540 -0.2926 0.0155
1341840091.6992 -2.4984 2.3349 1.0725 -0.0632 0.9539 -0.2930 0.0151
1341840091.7092 -2.4966 2.3350 1.0726 -0.0636 0.9538 -0.2933 0.0146
1341840091.7216 -2.4945 2.3353 1.0727 -0.0625 0.9537 -0.2938 0.0138
1341840091.7293 -2.4926 2.3355 1.0726 -0.0624 0.9537 -0.2938 0.0127
1341840091.7392 -2.4905 2.3360 1.0726 -0.0619 0.9541 -0.2927 0.0120
1341840091.7492 -2.4885 2.3361 1.0725 -0.0611 0.9542 -0.2927 0.0108
1341840091.7593 -2.4863 2.3364 1.0723 -0.0597 0.9542 -0.2929 0.0105
1341840091.7693 -2.4845 2.3366 1.0723 -0.0596 0.9544 -0.2925 0.0106
1341840091.7792 -2.4827 2.3368 1.0722 -0.0594 0.9544 -0.2922 0.0110
1341840091.7892 -2.4805 2.3369 1.0720 -0.0579 0.9542 -0.2934 0.0109
1341840091.7993 -2.4785 2.3372 1.0721 -0.0572 0.9543 -0.2932 0.0111
1341840091.8092 -2.4766 2.3374 1.0720 -0.0571 0.9545 -0.2925 0.0109
1341840091.8192 -2.4755 2.3381 1.0719 -0.0585 0.9548 -0.2912 0.0105
1341840091.8292 -2.4735 2.3381 1.0717 -0.0574 0.9548 -0.2916 0.0100
1341840091.8398 -2.4717 2.3383 1.0715 -0.0568 0.9550 -0.2908 0.0093
1341840091.8492 -2.4699 2.3383 1.0713 -0.0566 0.9549 -0.2914 0.0084
1341840091.8599 -2.4679 2.3383 1.0709 -0.0553 0.9551 -0.2911 0.0072
1341840091.8693 -2.4659 2.3386 1.0707 -0.0547 0.9556 -0.2896 0.0065
1341840091.8792 -2.4640 2.3387 1.0704 -0.0540 0.9558 -0.2890 0.0050
1341840091.8892 -2.4622 2.3387 1.0701 -0.0534 0.9559 -0.2888 0.0040
1341840091.8993 -2.4605 2.3388 1.0698 -0.0535 0.9559 -0.2887 0.0029
1341840091.9092 -2.4586 2.3389 1.0697 -0.0525 0.9559 -0.2888 0.0029
1341840091.9192 -2.4567 2.3390 1.0695 -0.0515 0.9560 -0.2887 0.0026
1341840091.9293 -2.4543 2.3391 1.0691 -0.0493 0.9561 -0.2890 0.0037
1341840091.9392 -2.4524 2.3390 1.0688 -0.0472 0.9562 -0.2890 0.0038
1341840091.9493 -2.4501 2.3390 1.0685 -0.0453 0.9561 -0.2893 0.0044
1341840091.9593 -2.4481 2.3391 1.0683 -0.0448 0.9565 -0.2884 0.0042
1341840091.9702 -2.4459 2.3391 1.0683 -0.0438 0.9566 -0.2879 0.0040
1341840091.9792 -2.4441 2.3389 1.0680 -0.0427 0.9565 -0.2887 0.0033
1341840091.9892 -2.4419 2.3386 1.0678 -0.0419 0.9560 -0.2902 0.0023
1341840091.9992 -2.4398 2.3384 1.0674 -0.0412 0.9558 -0.2910 0.0016
1341840092.0092 -2.4377 2.3381 1.0668 -0.0399 0.9556 -0.2920 0.0010
1341840092.0192 -2.4354 2.3381 1.0662 -0.0382 0.9558 -0.2917 0.0002
1341840092.0292 -2.4332 2.3378 1.0658 -0.0374 0.9562 -0.2902 -0.0015
1341840092.0393 -2.4307 2.3377 1.0653 -0.0356 0.9570 -0.2879 -0.0020
1341840092.0492 -2.4282 2.3375 1.0650 -0.0347 0.9576 -0.2860 -0.0027
1341840092.0592 -2.4257 2.3374 1.0644 -0.0335 0.9575 -0.2866 -0.0029
1341840092.0693 -2.4231 2.3372 1.0637 -0.0324 0.9574 -0.2870 -0.0028
1341840092.0793 -2.4206 2.3368 1.0633 -0.0311 0.9568 -0.2890 -0.0029
1341840092.0893 -2.4180 2.3370 1.0628 -0.0308 0.9566 -0.2898 -0.0030
1341840092.0993 -2.4154 2.3365 1.0625 -0.0306 0.9561 -0.2915 -0.0032
1341840092.1092 -2.4131 2.3363 1.0615 -0.0300 0.9549 -0.2953 -0.0026
1341840092.1193 -2.4105 2.3361 1.0605 -0.0295 0.9549 -0.2953 -0.0033
1341840092.1293 -2.4078 2.3359 1.0596 -0.0282 0.9555 -0.2935 -0.0043
1341840092.1392 -2.4050 2.3358 1.0587 -0.0262 0.9560 -0.2920 -0.0055
1341840092.1493 -2.4022 2.3356 1.0579 -0.0243 0.9566 -0.2903 -0.0062
1341840092.1592 -2.3993 2.3352 1.0572 -0.0222 0.9570 -0.2893 -0.0066
1341840092.1694 -2.3962 2.3347 1.0565 -0.0210 0.9571 -0.2890 -0.0067
1341840092.1794 -2.3934 2.3345 1.0559 -0.0197 0.9571 -0.2889 -0.0065
1341840092.1893 -2.3906 2.3343 1.0554 -0.0187 0.9571 -0.2889 -0.0066
1341840092.1994 -2.3879 2.3338 1.0550 -0.0174 0.9568 -0.2901 -0.0066
1341840092.2092 -2.3849 2.3337 1.0547 -0.0165 0.9570 -0.2895 -0.0067
1341840092.2193 -2.3823 2.3338 1.0546 -0.0144 0.9572 -0.2889 -0.0064
1341840092.2318 -2.3794 2.3342 1.0546 -0.0111 0.9575 -0.2880 -0.0070
1341840092.2393 -2.3764 2.3344 1.0545 -0.0083 0.9575 -0.2884 -0.0063
1341840092.2492 -2.3735 2.3344 1.0543 -0.0054 0.9574 -0.2886 -0.0058
1341840092.2593 -2.3704 2.3349 1.0542 -0.0023 0.9575 -0.2882 -0.0053
1341840092.2693 -2.3677 2.3354 1.0544 0.0014 0.9579 -0.2871 -0.0062
1341840092.2795 -2.3649 2.3356 1.0544 0.0037 0.9576 -0.2880 -0.0051
1341840092.2893 -2.3621 2.3359 1.0545 0.0057 0.9574 -0.2885 -0.0050
1341840092.3007 -2.3593 2.3362 1.0548 0.0077 0.9575 -0.2881 -0.0047
1341840092.3093 -2.3571 2.3368 1.0548 0.0102 0.9575 -0.2881 -0.0050
1341840092.3194 -2.3546 2.3374 1.0551 0.0131 0.9578 -0.2872 -0.0057
1341840092.3346 -2.3518 2.3373 1.0551 0.0149 0.9575 -0.2879 -0.0053
1341840092.3393 -2.3493 2.3375 1.0551 0.0175 0.9575 -0.2880 -0.0060
1341840092.3493 -2.3462 2.3374 1.0553 0.0210 0.9573 -0.2882 -0.0061
1341840092.3593 -2.3438 2.3380 1.0554 0.0222 0.9578 -0.2866 -0.0072
1341840092.3695 -2.3411 2.3384 1.0558 0.0249 0.9581 -0.2853 -0.0083
1341840092.3792 -2.3384 2.3385 1.0557 0.0259 0.9578 -0.2861 -0.0081
1341840092.3893 -2.3357 2.3386 1.0559 0.0270 0.9575 -0.2869 -0.0083
1341840092.4003 -2.3333 2.3389 1.0560 0.0284 0.9577 -0.2863 -0.0093
1341840092.4092 -2.3304 2.3391 1.0565 0.0294 0.9577 -0.2863 -0.0094
1341840092.4193 -2.3277 2.3392 1.0565 0.0304 0.9572 -0.2877 -0.0092
1341840092.4292 -2.3253 2.3399 1.0573 0.0320 0.9576 -0.2861 -0.0106
1341840092.4392 -2.3224 2.3403 1.0576 0.0335 0.9573 -0.2870 -0.0104
1341840092.4493 -2.3196 2.3404 1.0577 0.0353 0.9569 -0.2880 -0.0100
1341840092.4593 -2.3168 2.3407 1.0577 0.0368 0.9569 -0.2880 -0.0094
1341840092.4693 -2.3139 2.3409 1.0576 0.0378 0.9567 -0.2884 -0.0087
1341840092.4793 -2.3113 2.3415 1.0582 0.0394 0.9571 -0.2871 -0.0099
1341840092.4892 -2.3086 2.3417 1.0583 0.0402 0.9574 -0.2857 -0.0100
1341840092.4993 -2.3056 2.3417 1.0580 0.0411 0.9567 -0.2880 -0.0086
1341840092.5093 -2.3033 2.3422 1.0585 0.0420 0.9574 -0.2855 -0.0109
1341840092.5192 -2.3006 2.3424 1.0585 0.0432 0.9572 -0.2859 -0.0112
1341840092.5293 -2.2979 2.3420 1.0581 0.0438 0.9566 -0.2880 -0.0106
1341840092.5394 -2.2953 2.3424 1.0585 0.0454 0.9568 -0.2870 -0.0120
1341840092.5493 -2.2926 2.3424 1.0587 0.0463 0.9563 -0.2885 -0.0125
1341840092.5593 -2.2901 2.3421 1.0585 0.0472 0.9562 -0.2888 -0.0119
1341840092.5693 -2.2872 2.3421 1.0585 0.0483 0.9559 -0.2893 -0.0121
1341840092.5793 -2.2845 2.3419 1.0586 0.0490 0.9558 -0.2898 -0.0124
1341840092.5893 -2.2819 2.3419 1.0587 0.0498 0.9558 -0.2894 -0.0133
1341840092.5992 -2.2794 2.3423 1.0592 0.0497 0.9564 -0.2873 -0.0154
1341840092.6093 -2.2765 2.3418 1.0588 0.0495 0.9556 -0.2900 -0.0141
1341840092.6193 -2.2743 2.3421 1.0592 0.0497 0.9562 -0.2881 -0.0160
1341840092.6292 -2.2717 2.3421 1.0591 0.0498 0.9562 -0.2879 -0.0169
1341840092.6394 -2.2691 2.3414 1.0587 0.0494 0.9554 -0.2906 -0.0159
1341840092.6493 -2.2667 2.3415 1.0587 0.0503 0.9555 -0.2902 -0.0166
1341840092.6599 -2.2640 2.3415 1.0587 0.0514 0.9552 -0.2908 -0.0176
1341840092.6693 -2.2617 2.3415 1.0587 0.0529 0.9552 -0.2906 -0.0181
1341840092.6793 -2.2592 2.3414 1.0585 0.0546 0.9550 -0.2911 -0.0176
1341840092.6893 -2.2567 2.3413 1.0585 0.0561 0.9549 -0.2910 -0.0175
1341840092.6993 -2.2543 2.3411 1.0583 0.0580 0.9546 -0.2915 -0.0173
1341840092.7114 -2.2518 2.3410 1.0581 0.0596 0.9550 -0.2900 -0.0166
1341840092.7193 -2.2495 2.3408 1.0580 0.0606 0.9550 -0.2898 -0.0166
1341840092.7293 -2.2471 2.3405 1.0578 0.0613 0.9550 -0.2897 -0.0170
1341840092.7396 -2.2448 2.3403 1.0577 0.0620 0.9551 -0.2893 -0.0180
1341840092.7493 -2.2427 2.3400 1.0575 0.0628 0.9547 -0.2902 -0.0192
1341840092.7600 -2.2408 2.3402 1.0573 0.0641 0.9547 -0.2898 -0.0213
1341840092.7694 -2.2386 2.3399 1.0574 0.0647 0.9546 -0.2897 -0.0233
1341840092.7794 -2.2365 2.3397 1.0574 0.0648 0.9543 -0.2906 -0.0246
1341840092.7893 -2.2342 2.3393 1.0572 0.0652 0.9540 -0.2916 -0.0257
1341840092.7993 -2.2321 2.3389 1.0573 0.0663 0.9538 -0.2920 -0.0265
1341840092.8094 -2.2298 2.3384 1.0574 0.0673 0.9536 -0.2923 -0.0270
1341840092.8193 -2.2276 2.3378 1.0572 0.0684 0.9532 -0.2932 -0.0269
1341840092.8296 -2.2251 2.3376 1.0571 0.0696 0.9536 -0.2917 -0.0259
1341840092.8393 -2.2228 2.3372 1.0570 0.0706 0.9536 -0.2916 -0.0256
1341840092.8492 -2.2203 2.3365 1.0568 0.0712 0.9534 -0.2923 -0.0247
1341840092.8593 -2.2182 2.3360 1.0567 0.0713 0.9533 -0.2925 -0.0243
1341840092.8693 -2.2160 2.3354 1.0565 0.0713 0.9529 -0.2936 -0.0248
1341840092.8796 -2.2140 2.3349 1.0562 0.0718 0.9527 -0.2942 -0.0261
1341840092.8893 -2.2119 2.3343 1.0561 0.0719 0.9526 -0.2944 -0.0273
1341840092.8993 -2.2099 2.3337 1.0557 0.0721 0.9522 -0.2956 -0.0290
1341840092.9093 -2.2077 2.3331 1.0551 0.0727 0.9519 -0.2963 -0.0301
1341840092.9193 -2.2053 2.3327 1.0546 0.0737 0.9522 -0.2950 -0.0307
1341840092.9293 -2.2033 2.3320 1.0541 0.0739 0.9524 -0.2941 -0.0313
1341840092.9394 -2.2010 2.3316 1.0537 0.0741 0.9527 -0.2929 -0.0316
1341840092.9493 -2.1987 2.3312 1.0532 0.0740 0.9530 -0.2920 -0.0315
1341840092.9593 -2.1968 2.3305 1.0528 0.0744 0.9528 -0.2926 -0.0313
1341840092.9693 -2.1945 2.3301 1.0522 0.0739 0.9531 -0.2917 -0.0316
1341840092.9792 -2.1923 2.3294 1.0517 0.0737 0.9528 -0.2927 -0.0319
1341840092.9892 -2.1901 2.3289 1.0513 0.0733 0.9532 -0.2915 -0.0327
1341840092.9993 -2.1881 2.3281 1.0506 0.0727 0.9530 -0.2922 -0.0342
1341840093.0106 -2.1860 2.3275 1.0502 0.0728 0.9529 -0.2924 -0.0358
1341840093.0192 -2.1838 2.3270 1.0496 0.0728 0.9532 -0.2911 -0.0369
1341840093.0299 -2.1818 2.3262 1.0493 0.0732 0.9530 -0.2914 -0.0380
1341840093.0393 -2.1798 2.3253 1.0488 0.0739 0.9529 -0.2916 -0.0394
1341840093.0492 -2.1773 2.3250 1.0483 0.0744 0.9536 -0.2891 -0.0392
1341840093.0593 -2.1750 2.3244 1.0479 0.0747 0.9539 -0.2881 -0.0393
1341840093.0692 -2.1727 2.3234 1.0476 0.0761 0.9538 -0.2880 -0.0391
1341840093.0793 -2.1704 2.3226 1.0474 0.0770 0.9540 -0.2874 -0.0382
1341840093.0893 -2.1679 2.3219 1.0471 0.0779 0.9540 -0.2872 -0.0369
1341840093.0993 -2.1655 2.3210 1.0470 0.0790 0.9538 -0.2876 -0.0366
1341840093.1093 -2.1632 2.3200 1.0469 0.0805 0.9535 -0.2882 -0.0356
1341840093.1193 -2.1607 2.3194 1.0466 0.0816 0.9534 -0.2882 -0.0355
1341840093.1292 -2.1584 2.3182 1.0467 0.0828 0.9526 -0.2904 -0.0357
1341840093.1395 -2.1559 2.3176 1.0465 0.0835 0.9531 -0.2888 -0.0359
1341840093.1493 -2.1536 2.3165 1.0463 0.0841 0.9528 -0.2895 -0.0369
1341840093.1593 -2.1512 2.3154 1.0462 0.0847 0.9527 -0.2893 -0.0379
1341840093.1693 -2.1486 2.3146 1.0458 0.0843 0.9534 -0.2872 -0.0383
1341840093.1793 -2.1465 2.3135 1.0458 0.0840 0.9534 -0.2869 -0.0395
1341840093.1893 -2.1440 2.3125 1.0454 0.0833 0.9537 -0.2862 -0.0395
1341840093.1992 -2.1417 2.3117 1.0453 0.0831 0.9540 -0.2852 -0.0396
1341840093.2093 -2.1391 2.3108 1.0454 0.0829 0.9539 -0.2855 -0.0401
1341840093.2193 -2.1367 2.3099 1.0454 0.0836 0.9537 -0.2862 -0.0403
1341840093.2293 -2.1341 2.3091 1.0455 0.0839 0.9537 -0.2859 -0.0401
1341840093.2394 -2.1315 2.3083 1.0455 0.0841 0.9533 -0.2873 -0.0400
1341840093.2493 -2.1289 2.3074 1.0456 0.0843 0.9531 -0.2878 -0.0404
1341840093.2592 -2.1263 2.3066 1.0455 0.0853 0.9529 -0.2880 -0.0411
1341840093.2693 -2.1239 2.3056 1.0456 0.0854 0.9527 -0.2886 -0.0418
1341840093.2794 -2.1215 2.3047 1.0455 0.0854 0.9529 -0.2878 -0.0420
1341840093.2893 -2.1190 2.3038 1.0455 0.0853 0.9533 -0.2866 -0.0418
1341840093.2993 -2.1168 2.3027 1.0454 0.0856 0.9530 -0.2874 -0.0426
1341840093.3093 -2.1144 2.3016 1.0452 0.0860 0.9531 -0.2871 -0.0426
1341840093.3193 -2.1118 2.3009 1.0449 0.0868 0.9535 -0.2853 -0.0425
1341840093.3293 -2.1093 2.2995 1.0448 0.0884 0.9532 -0.2857 -0.0431
1341840093.3404 -2.1070 2.2982 1.0446 0.0906 0.9528 -0.2865 -0.0440
1341840093.3493 -2.1044 2.2972 1.0444 0.0932 0.9526 -0.2861 -0.0445
1341840093.3593 -2.1016 2.2961 1.0444 0.0950 0.9527 -0.2852 -0.0445
1341840093.3693 -2.0989 2.2948 1.0445 0.0978 0.9524 -0.2854 -0.0437
1341840093.3792 -2.0965 2.2934 1.0445 0.0994 0.9518 -0.2870 -0.0437
1341840093.3892 -2.0939 2.2919 1.0447 0.1011 0.9510 -0.2889 -0.0445
1341840093.3993 -2.0907 2.2909 1.0447 0.1026 0.9509 -0.2887 -0.0434
1341840093.4099 -2.0882 2.2895 1.0450 0.1037 0.9504 -0.2900 -0.0437
1341840093.4192 -2.0858 2.2881 1.0451 0.1037 0.9499 -0.2915 -0.0444
1341840093.4293 -2.0825 2.2867 1.0449 0.1045 0.9495 -0.2926 -0.0438
1341840093.4401 -2.0800 2.2858 1.0451 0.1047 0.9499 -0.2911 -0.0441
1341840093.4492 -2.0771 2.2844 1.0449 0.1063 0.9495 -0.2920 -0.0442
1341840093.4593 -2.0740 2.2830 1.0446 0.1083 0.9488 -0.2935 -0.0437
1341840093.4692 -2.0713 2.2821 1.0446 0.1085 0.9496 -0.2907 -0.0442
1341840093.4793 -2.0689 2.2806 1.0447 0.1081 0.9494 -0.2912 -0.0458
1341840093.4892 -2.0654 2.2795 1.0444 0.1113 0.9489 -0.2918 -0.0443
1341840093.4993 -2.0623 2.2787 1.0447 0.1129 0.9496 -0.2892 -0.0439
1341840093.5094 -2.0594 2.2777 1.0447 0.1150 0.9488 -0.2910 -0.0428
1341840093.5192 -2.0567 2.2766 1.0446 0.1160 0.9473 -0.2954 -0.0442
1341840093.5293 -2.0538 2.2760 1.0447 0.1166 0.9473 -0.2951 -0.0436
1341840093.5393 -2.0508 2.2751 1.0445 0.1185 0.9470 -0.2956 -0.0427
1341840093.5492 -2.0479 2.2740 1.0441 0.1204 0.9463 -0.2970 -0.0427
1341840093.5593 -2.0454 2.2731 1.0441 0.1217 0.9465 -0.2957 -0.0443
1341840093.5692 -2.0423 2.2719 1.0434 0.1239 0.9466 -0.2944 -0.0446
1341840093.5792 -2.0399 2.2709 1.0436 0.1253 0.9477 -0.2900 -0.0464
1341840093.5892 -2.0372 2.2700 1.0434 0.1278 0.9482 -0.2869 -0.0475
1341840093.5992 -2.0342 2.2691 1.0433 0.1293 0.9490 -0.2835 -0.0480
1341840093.6093 -2.0315 2.2679 1.0436 0.1315 0.9489 -0.2828 -0.0486
1341840093.6192 -2.0284 2.2665 1.0438 0.1336 0.9479 -0.2851 -0.0481
1341840093.6293 -2.0253 2.2656 1.0443 0.1361 0.9475 -0.2855 -0.0468
1341840093.6393 -2.0221 2.2643 1.0448 0.1387 0.9465 -0.2878 -0.0455
1341840093.6492 -2.0193 2.2634 1.0457 0.1396 0.9470 -0.2859 -0.0440
1341840093.6592 -2.0163 2.2622 1.0463 0.1413 0.9465 -0.2869 -0.0427
1341840093.6693 -2.0133 2.2610 1.0468 0.1432 0.9461 -0.2875 -0.0416
1341840093.6793 -2.0103 2.2598 1.0471 0.1451 0.9456 -0.2880 -0.0417
1341840093.6892 -2.0075 2.2587 1.0474 0.1468 0.9459 -0.2863 -0.0418
1341840093.6992 -2.0045 2.2575 1.0476 0.1492 0.9458 -0.2854 -0.0429
1341840093.7093 -2.0015 2.2562 1.0479 0.1515 0.9458 -0.2841 -0.0434
1341840093.7192 -1.9988 2.2552 1.0479 0.1530 0.9458 -0.2829 -0.0443
1341840093.7293 -1.9957 2.2540 1.0481 0.1548 0.9458 -0.2821 -0.0446
1341840093.7392 -1.9929 2.2528 1.0483 0.1563 0.9456 -0.2819 -0.0443
1341840093.7492 -1.9898 2.2518 1.0485 0.1584 0.9451 -0.2823 -0.0444
1341840093.7593 -1.9866 2.2508 1.0490 0.1609 0.9444 -0.2833 -0.0446
1341840093.7693 -1.9835 2.2497 1.0493 0.1629 0.9438 -0.2841 -0.0442
1341840093.7792 -1.9802 2.2484 1.0494 0.1650 0.9433 -0.2847 -0.0440
1341840093.7892 -1.9774 2.2474 1.0495 0.1659 0.9431 -0.2846 -0.0448
1341840093.7992 -1.9739 2.2464 1.0495 0.1674 0.9428 -0.2847 -0.0451
1341840093.8093 -1.9706 2.2453 1.0495 0.1683 0.9431 -0.2830 -0.0462
1341840093.8192 -1.9674 2.2443 1.0496 0.1686 0.9430 -0.2831 -0.0477
1341840093.8293 -1.9641 2.2435 1.0496 0.1680 0.9436 -0.2811 -0.0479
1341840093.8392 -1.9613 2.2425 1.0493 0.1666 0.9439 -0.2810 -0.0485
1341840093.8492 -1.9581 2.2411 1.0491 0.1658 0.9439 -0.2812 -0.0490
1341840093.8592 -1.9550 2.2404 1.0490 0.1646 0.9441 -0.2813 -0.0498
1341840093.8692 -1.9517 2.2394 1.0493 0.1652 0.9440 -0.2810 -0.0512
1341840093.8793 -1.9491 2.2390 1.0492 0.1660 0.9440 -0.2804 -0.0520
1341840093.8892 -1.9462 2.2381 1.0492 0.1670 0.9436 -0.2808 -0.0531
1341840093.8992 -1.9432 2.2370 1.0491 0.1684 0.9433 -0.2811 -0.0537
1341840093.9093 -1.9403 2.2361 1.0490 0.1697 0.9431 -0.2808 -0.0543
1341840093.9192 -1.9374 2.2351 1.0488 0.1713 0.9427 -0.2811 -0.0544
1341840093.9298 -1.9345 2.2341 1.0487 0.1731 0.9425 -0.2805 -0.0544
1341840093.9392 -1.9315 2.2327 1.0485 0.1759 0.9408 -0.2846 -0.0545
1341840093.9493 -1.9287 2.2325 1.0487 0.1766 0.9423 -0.2792 -0.0541
1341840093.9592 -1.9263 2.2314 1.0485 0.1780 0.9418 -0.2802 -0.0539
1341840093.9694 -1.9240 2.2306 1.0484 0.1790 0.9417 -0.2796 -0.0538
1341840093.9795 -1.9212 2.2294 1.0485 0.1812 0.9412 -0.2802 -0.0535
1341840093.9892 -1.9186 2.2284 1.0485 0.1841 0.9405 -0.2806 -0.0535
1341840093.9992 -1.9157 2.2277 1.0485 0.1874 0.9400 -0.2800 -0.0533
1341840094.0093 -1.9130 2.2267 1.0485 0.1900 0.9395 -0.2803 -0.0525
1341840094.0192 -1.9104 2.2260 1.0487 0.1923 0.9393 -0.2794 -0.0521
1341840094.0293 -1.9077 2.2252 1.0487 0.1938 0.9391 -0.2790 -0.0517
1341840094.0392 -1.9053 2.2245 1.0486 0.1944 0.9389 -0.2792 -0.0515
1341840094.0493 -1.9023 2.2242 1.0489 0.1959 0.9389 -0.2782 -0.0519
1341840094.0592 -1.8996 2.2234 1.0490 0.1964 0.9385 -0.2792 -0.0524
1341840094.0693 -1.8972 2.2228 1.0489 0.1965 0.9381 -0.2801 -0.0537
1341840094.0804 -1.8949 2.2223 1.0489 0.1966 0.9382 -0.2796 -0.0548
1341840094.0892 -1.8926 2.2216 1.0489 0.1966 0.9380 -0.2800 -0.0562
1341840094.0992 -1.8903 2.2211 1.0487 0.1966 0.9382 -0.2791 -0.0570
1341840094.1092 -1.8877 2.2202 1.0485 0.1976 0.9369 -0.2824 -0.0580
1341840094.1192 -1.8855 2.2204 1.0486 0.1964 0.9389 -0.2768 -0.0581
1341840094.1293 -1.8826 2.2196 1.0486 0.1984 0.9378 -0.2788 -0.0582
1341840094.1392 -1.8803 2.2194 1.0487 0.1979 0.9391 -0.2748 -0.0579
1341840094.1493 -1.8779 2.2189 1.0489 0.1979 0.9392 -0.2744 -0.0581
1341840094.1592 -1.8757 2.2184 1.0489 0.1982 0.9389 -0.2751 -0.0589
1341840094.1704 -1.8737 2.2180 1.0490 0.1985 0.9385 -0.2760 -0.0598
1341840094.1798 -1.8715 2.2175 1.0492 0.1993 0.9381 -0.2765 -0.0614
1341840094.1892 -1.8692 2.2168 1.0490 0.2002 0.9377 -0.2771 -0.0619
1341840094.1993 -1.8670 2.2163 1.0495 0.2012 0.9365 -0.2799 -0.0645
1341840094.2092 -1.8649 2.2159 1.0497 0.2014 0.9366 -0.2792 -0.0651
1341840094.2192 -1.8630 2.2155 1.0497 0.2011 0.9379 -0.2749 -0.0655
1341840094.2292 -1.8608 2.2145 1.0496 0.2015 0.9373 -0.2765 -0.0659
1341840094.2393 -1.8587 2.2138 1.0498 0.2019 0.9373 -0.2763 -0.0664
1341840094.2493 -1.8569 2.2132 1.0498 0.2020 0.9379 -0.2742 -0.0659
1341840094.2592 -1.8548 2.2125 1.0502 0.2022 0.9378 -0.2742 -0.0659
1341840094.2692 -1.8531 2.2118 1.0505 0.2027 0.9376 -0.2746 -0.0663
1341840094.2816 -1.8513 2.2112 1.0507 0.2032 0.9374 -0.2750 -0.0661
1341840094.2892 -1.8491 2.2103 1.0510 0.2042 0.9370 -0.2757 -0.0663
